Customer_ID,Age,Gender,Location,Subscription_Type,Account_Age_Months,Monthly_Spending,Total_Usage_Hours,Support_Calls,Late_Payments,Streaming_Usage,Discount_Used,Satisfaction_Score,Last_Interaction_Type,Complaint_Tickets,Promo_Opted_In,Churn
6298,60,Male,California,Basic,35,62.17,373,8,3,4,51,1,Neutral,3,0,1
8875,20,Female,New York,Premium,6,156.25,302,6,3,19,65,4,Negative,0,0,1
3894,36,Male,Texas,Premium,25,174.37,95,5,0,24,74,9,Negative,0,1,1
4803,34,Male,California,Basic,33,124.76,478,7,4,29,61,9,Positive,1,1,0
7001,53,Female,Illinois,Basic,43,125.3,106,5,3,51,8,2,Neutral,4,1,1
8452,29,Female,New York,Basic,37,82.21,42,3,0,60,4,8,Positive,0,1,1
2579,61,Male,California,Basic,19,131.66,318,3,1,6,1,8,Positive,4,0,1
6242,62,Female,California,Enterprise,20,143.76,259,4,4,88,84,2,Neutral,2,1,1
5759,41,Female,Florida,Premium,22,56.36,79,4,4,96,32,2,Negative,4,1,1
1008,29,Male,Texas,Premium,18,23.11,494,6,4,48,21,6,Negative,0,1,0
5362,49,Male,Illinois,Basic,8,107.53,221,8,0,3,77,10,Neutral,4,0,1
4424,46,Female,California,Basic,35,71.78,184,9,0,83,47,9,Negative,2,1,0
6562,57,Female,California,Basic,26,139.73,46,1,3,56,98,4,Positive,3,0,0
3565,65,Female,New York,Premium,6,103.16,307,7,2,49,48,2,Positive,1,0,0
4136,33,Female,California,Basic,11,69.37,60,0,3,90,42,9,Negative,2,1,1
8678,21,Female,Illinois,Basic,33,61.08,459,6,1,43,32,3,Positive,3,0,1
4361,22,Female,New York,Premium,18,111.19,51,3,1,81,31,7,Neutral,1,1,1
1783,35,Male,Florida,Basic,58,69.93,406,8,1,21,75,9,Negative,2,1,0
7901,42,Male,Illinois,Basic,32,40.33,294,8,3,36,42,9,Negative,4,0,1
3330,53,Female,California,Basic,54,122.12,183,7,1,39,31,6,Neutral,1,1,1
7179,42,Male,Florida,Premium,36,168.57,76,7,2,49,91,8,Positive,4,0,1
8744,22,Female,New York,Basic,47,62.1,153,6,2,86,77,5,Neutral,0,0,1
8736,45,Female,Florida,Basic,29,188.58,373,0,3,2,78,10,Negative,4,1,1
5552,31,Male,Illinois,Basic,41,76.04,190,9,4,0,4,3,Negative,4,0,0
4326,31,Male,Florida,Premium,41,44.28,230,1,3,90,37,9,Neutral,3,0,1
2539,30,Female,Florida,Premium,59,65.09,385,1,2,95,88,10,Negative,1,0,1
2067,40,Female,California,Basic,32,197.98,27,1,2,62,79,5,Positive,3,1,0
5978,58,Male,Florida,Basic,1,24.11,237,9,1,42,58,3,Negative,4,0,0
4381,48,Female,Florida,Premium,45,55.86,311,6,1,23,50,7,Neutral,2,0,0
4460,40,Male,Florida,Premium,25,72.2,382,7,1,59,93,2,Neutral,2,0,1
1678,68,Male,New York,Basic,34,60.38,34,6,2,48,40,4,Positive,2,1,1
5811,42,Male,California,Basic,34,100.97,438,2,2,42,17,7,Positive,0,0,1
2575,64,Male,Texas,Basic,59,48.49,38,6,3,13,48,6,Negative,1,1,1
4708,23,Female,Illinois,Premium,51,182.94,191,4,0,65,24,2,Positive,2,1,0
4729,39,Male,California,Premium,48,148.83,306,8,2,23,12,10,Neutral,3,1,0
1871,50,Male,Texas,Premium,20,127.61,466,9,1,43,64,9,Neutral,3,0,1
6238,36,Female,California,Premium,48,100.55,378,7,4,18,28,7,Positive,0,0,1
2459,41,Male,Texas,Premium,39,195.27,305,3,1,31,30,7,Positive,4,0,1
1333,53,Male,Illinois,Basic,52,118.95,63,0,2,99,13,7,Positive,0,1,1
6924,39,Female,Texas,Basic,2,78.77,204,1,0,12,34,5,Neutral,1,0,1
1865,23,Male,Florida,Premium,5,126.47,456,5,3,93,98,8,Neutral,1,1,1
2815,24,Female,New York,Basic,57,87.62,354,8,4,78,57,4,Positive,0,0,0
4037,48,Female,Texas,Basic,16,29.83,435,7,2,32,15,2,Positive,4,0,0
5630,66,Female,Texas,Premium,50,74.42,477,4,4,21,53,4,Neutral,3,0,1
4050,65,Male,California,Basic,44,110.72,258,7,0,28,37,4,Neutral,1,0,1
4849,69,Female,New York,Premium,5,99.0,326,8,3,90,68,4,Neutral,0,0,1
6431,37,Male,Florida,Basic,6,95.28,221,9,2,6,62,10,Positive,4,1,1
8290,35,Male,New York,Premium,27,83.93,446,1,0,19,12,8,Negative,4,1,0
4783,34,Female,Florida,Premium,42,45.8,299,6,2,60,99,10,Positive,3,1,1
1413,28,Female,California,Basic,47,167.63,67,4,0,36,86,6,Positive,1,1,1
8376,23,Female,Texas,Basic,7,186.54,245,4,0,11,43,2,Positive,3,1,0
4517,20,Female,California,Premium,7,85.43,22,9,4,45,16,7,Positive,2,1,1
7454,58,Male,Illinois,Premium,24,195.3,86,5,1,51,71,10,Neutral,0,1,0
6093,64,Male,Illinois,Enterprise,31,29.3,289,3,4,56,52,6,Neutral,2,0,0
3142,66,Female,Florida,Premium,6,154.26,455,2,1,99,94,1,Negative,2,1,1
8746,53,Female,Illinois,Basic,53,121.17,192,5,0,26,0,7,Positive,1,0,0
6577,43,Male,New York,Basic,51,108.63,43,4,4,39,73,2,Positive,1,0,0
1082,54,Female,California,Enterprise,49,142.76,112,9,2,97,56,5,Neutral,2,1,1
4050,65,Male,California,Basic,44,110.72,258,7,0,28,37,4,Neutral,1,0,1
4678,33,Male,Illinois,Basic,34,93.22,297,3,1,51,37,3,Positive,0,1,0
8733,57,Male,Florida,Basic,47,126.23,63,9,2,8,39,9,Neutral,3,0,1
8522,63,Male,Illinois,Basic,15,192.27,433,9,3,41,15,10,Positive,3,1,1
3346,33,Male,California,Premium,6,196.02,113,7,0,84,13,8,Neutral,3,1,0
6735,42,Male,Illinois,Basic,3,147.25,118,4,0,33,79,4,Neutral,3,1,1
7800,49,Female,Illinois,Premium,37,84.64,51,1,4,73,91,2,Neutral,0,0,1
3633,43,Female,California,Enterprise,39,80.32,186,9,1,22,72,10,Neutral,3,0,1
4172,24,Male,Texas,Premium,11,20.62,165,8,4,7,21,5,Positive,0,0,1
2594,55,Male,New York,Basic,16,59.5,143,5,3,1,39,10,Neutral,4,1,0
5810,18,Female,New York,Premium,34,101.43,224,2,3,0,89,4,Neutral,0,0,1
2908,69,Female,California,Enterprise,36,125.86,482,9,3,87,98,6,Negative,1,1,1
2015,34,Female,California,Basic,41,140.12,186,2,2,58,76,5,Negative,2,0,1
6190,28,Female,California,Basic,25,128.09,21,4,3,84,95,3,Negative,4,0,1
4556,30,Female,California,Premium,33,138.58,351,3,0,58,4,3,Neutral,0,1,0
8387,41,Female,Texas,Premium,51,53.98,152,2,0,93,40,8,Negative,1,1,1
6413,60,Male,Illinois,Basic,52,181.06,312,6,1,71,94,1,Neutral,0,1,0
3597,61,Female,Illinois,Basic,33,194.92,300,4,4,24,67,3,Neutral,1,1,0
1368,19,Male,Florida,Basic,6,111.3,350,3,1,24,31,2,Negative,2,0,0
7459,29,Female,Texas,Premium,34,70.89,269,5,4,28,72,9,Positive,1,1,1
1867,40,Female,New York,Enterprise,29,123.55,443,6,2,74,0,7,Negative,0,1,1
1409,43,Female,New York,Enterprise,44,125.86,69,9,4,93,66,5,Negative,3,0,1
4136,33,Female,California,Basic,11,69.37,60,0,3,90,42,9,Negative,2,1,1
1282,54,Male,New York,Basic,56,124.29,389,6,1,45,29,5,Negative,0,1,0
2196,56,Male,Illinois,Basic,41,170.45,393,8,0,23,40,5,Positive,0,0,0
3137,56,Male,Illinois,Basic,1,98.9,389,7,4,23,12,9,Negative,4,1,1
3380,29,Male,California,Premium,30,102.94,140,3,0,20,96,3,Positive,3,0,1
3568,37,Female,New York,Basic,47,46.6,316,0,0,81,49,8,Negative,1,1,1
2671,21,Male,California,Basic,1,40.33,97,7,2,36,83,5,Negative,2,0,1
7408,59,Female,California,Basic,34,38.07,334,4,0,24,23,1,Negative,2,0,0
7182,53,Female,Texas,Enterprise,37,100.98,76,2,3,13,82,7,Negative,0,0,1
8853,28,Female,Florida,Basic,8,165.2,13,1,1,8,79,9,Neutral,1,0,0
7075,61,Male,Illinois,Basic,58,85.78,14,2,1,19,72,10,Positive,3,0,0
1655,24,Male,Illinois,Enterprise,13,69.66,464,8,0,29,41,2,Positive,3,1,1
8223,67,Male,Texas,Basic,32,99.19,287,0,2,9,1,5,Negative,0,0,0
4893,44,Male,Florida,Basic,44,165.22,303,5,3,48,57,6,Positive,2,1,0
7390,58,Female,Illinois,Basic,15,170.17,268,5,3,17,64,1,Positive,1,0,0
8935,37,Female,Florida,Premium,37,188.53,342,1,3,53,77,9,Positive,3,0,1
7363,23,Male,Illinois,Basic,36,186.53,384,6,2,8,82,6,Negative,1,1,1
8186,35,Female,Texas,Premium,18,10.87,142,7,4,39,31,8,Neutral,1,0,0
3156,42,Female,New York,Premium,29,31.95,39,3,0,96,70,8,Positive,4,0,1
3285,37,Male,Florida,Premium,42,162.55,314,9,4,75,10,9,Neutral,1,1,1
4774,45,Male,Illinois,Premium,59,96.51,344,3,1,22,97,5,Positive,3,1,0
5988,67,Male,Texas,Premium,44,64.56,380,1,4,85,36,8,Neutral,0,1,1
1351,36,Male,Florida,Premium,59,133.44,300,2,4,59,45,5,Negative,2,0,0
6862,35,Female,New York,Basic,56,134.89,36,0,1,96,57,2,Positive,1,0,0
5478,49,Female,Illinois,Premium,48,15.09,321,7,4,27,12,10,Positive,0,1,1
5331,19,Male,Texas,Premium,36,118.81,472,2,3,85,18,1,Positive,2,1,0
7405,62,Male,New York,Basic,8,16.69,394,3,3,94,65,8,Positive,1,0,1
8494,24,Female,Florida,Basic,43,126.03,454,4,0,54,68,7,Negative,2,1,1
6011,48,Female,Texas,Basic,53,59.14,418,2,1,24,96,1,Negative,1,0,1
8966,50,Male,New York,Basic,20,196.75,123,0,4,62,7,6,Neutral,0,1,0
2381,58,Female,Illinois,Basic,2,24.98,444,5,3,64,95,6,Negative,1,1,0
3831,42,Female,Texas,Premium,22,18.94,298,7,3,77,12,5,Positive,0,1,1
4082,31,Male,New York,Enterprise,55,181.67,482,8,0,84,2,9,Neutral,0,0,1
8435,36,Female,Illinois,Premium,9,23.17,376,2,3,0,32,7,Negative,1,1,0
7050,50,Male,Texas,Basic,24,38.17,195,9,1,95,22,10,Neutral,0,1,1
3222,31,Male,Illinois,Premium,1,47.67,354,7,1,98,94,9,Negative,0,0,1
2834,40,Female,Illinois,Premium,39,47.03,262,9,2,88,69,3,Neutral,4,1,1
7835,62,Male,California,Premium,23,94.9,442,1,2,4,68,8,Positive,4,1,1
1999,44,Female,Texas,Premium,30,82.17,320,2,3,22,77,6,Negative,0,0,1
6194,34,Female,Texas,Basic,21,80.24,300,2,1,33,0,9,Negative,3,1,0
5731,46,Female,Illinois,Enterprise,40,131.19,406,7,2,71,41,4,Positive,0,0,1
5908,35,Male,Florida,Premium,42,16.34,130,0,4,19,1,7,Neutral,2,1,0
1868,41,Male,Florida,Premium,52,53.26,498,3,3,49,28,9,Neutral,3,0,1
4422,36,Male,Texas,Premium,55,91.53,457,0,2,71,56,9,Positive,4,0,1
4481,68,Female,California,Premium,18,34.59,362,6,4,79,98,6,Negative,4,0,0
8018,31,Female,Illinois,Premium,51,70.43,494,7,0,4,99,3,Positive,1,0,1
7571,43,Female,New York,Premium,52,164.13,410,6,0,96,48,7,Neutral,0,1,0
8765,28,Male,California,Premium,36,14.66,355,5,1,20,27,4,Neutral,2,1,1
6821,33,Male,Florida,Premium,22,15.85,341,5,1,96,46,9,Positive,3,0,0
2784,54,Female,Florida,Premium,39,43.15,264,3,4,33,66,1,Neutral,3,1,1
1217,27,Female,Texas,Basic,38,62.2,317,5,3,20,16,9,Negative,0,1,0
4187,56,Male,New York,Premium,11,95.62,370,3,0,92,12,6,Neutral,4,1,1
4308,26,Female,Texas,Enterprise,49,101.41,117,7,0,53,84,2,Negative,3,1,0
4250,23,Female,Illinois,Enterprise,22,54.3,316,7,0,0,53,2,Neutral,1,1,0
6283,27,Male,Illinois,Premium,18,14.37,320,1,2,3,32,5,Neutral,4,1,0
8795,37,Male,Illinois,Enterprise,9,83.9,204,0,4,3,30,7,Neutral,2,0,0
3514,45,Male,Texas,Premium,39,61.89,496,5,3,94,33,8,Neutral,3,0,0
2972,49,Female,New York,Basic,17,120.43,100,9,3,42,95,5,Positive,3,1,1
5039,33,Female,California,Enterprise,44,33.39,260,5,2,14,36,6,Positive,0,1,1
1175,57,Male,Illinois,Premium,9,99.28,45,8,0,52,87,10,Negative,0,0,0
1340,67,Male,Illinois,Enterprise,9,128.92,466,2,2,59,60,9,Positive,0,0,1
7018,52,Male,California,Premium,8,107.18,39,1,4,9,75,5,Neutral,3,1,1
2432,46,Female,Texas,Basic,50,48.33,143,4,0,12,91,5,Positive,1,1,1
3869,49,Male,California,Basic,56,107.35,257,0,0,97,33,2,Negative,3,1,1
1741,38,Male,Texas,Premium,56,88.37,298,9,1,41,9,6,Neutral,0,0,0
8957,19,Male,Illinois,Basic,11,156.75,433,0,4,28,97,3,Positive,0,1,1
5216,33,Male,California,Basic,5,20.24,170,0,3,76,57,6,Positive,0,0,1
7896,22,Female,Illinois,Basic,43,65.6,411,3,2,2,73,9,Positive,3,0,0
2052,51,Male,New York,Premium,48,40.83,288,8,4,47,59,2,Negative,1,0,0
7383,69,Male,New York,Premium,52,94.97,289,1,4,26,33,1,Negative,4,1,0
7295,57,Female,Texas,Premium,28,101.4,357,0,2,17,25,9,Neutral,2,0,1
6321,48,Male,Illinois,Basic,35,16.86,83,8,0,67,21,8,Neutral,1,0,1
2088,27,Male,Illinois,Basic,46,46.43,106,5,2,73,59,4,Negative,0,0,1
5512,64,Female,Illinois,Basic,28,57.44,62,1,2,32,15,10,Negative,2,0,0
5456,53,Female,Texas,Basic,16,68.33,453,2,3,1,53,8,Negative,3,1,1
1726,35,Male,Illinois,Premium,13,173.76,463,4,4,34,83,9,Positive,2,1,0
6138,18,Male,New York,Basic,18,65.5,22,6,4,59,47,5,Neutral,3,0,1
1879,35,Male,New York,Enterprise,50,119.6,408,3,4,45,11,1,Positive,2,1,0
6081,54,Male,Illinois,Basic,47,15.12,346,2,1,67,93,2,Neutral,2,1,1
7363,23,Male,Illinois,Basic,36,186.53,384,6,2,8,82,6,Negative,1,1,1
2529,58,Female,Texas,Premium,24,138.55,87,0,2,56,32,8,Positive,3,1,1
8526,40,Male,Florida,Basic,17,119.4,497,1,3,59,23,10,Positive,0,1,0
2096,39,Female,Illinois,Premium,1,53.55,11,0,2,44,55,6,Neutral,2,1,1
3387,58,Male,Illinois,Basic,54,176.77,81,7,3,52,79,1,Positive,0,0,0
4739,25,Female,New York,Premium,51,125.13,313,8,3,88,63,2,Neutral,4,1,1
2087,57,Female,California,Basic,28,129.7,261,6,4,25,84,4,Positive,1,1,1
4908,27,Female,New York,Basic,3,77.84,254,9,4,91,89,7,Positive,4,0,0
7374,21,Male,Florida,Premium,37,188.38,119,0,0,14,32,7,Positive,2,1,1
3469,52,Female,Texas,Basic,14,60.75,460,8,3,56,10,6,Neutral,1,1,0
1665,27,Female,Illinois,Basic,54,164.42,335,0,3,63,47,10,Positive,1,0,1
8872,22,Female,Florida,Premium,26,10.88,214,9,4,51,92,2,Neutral,1,0,0
8494,24,Female,Florida,Basic,43,126.03,454,4,0,54,68,7,Negative,2,1,1
3019,68,Male,Texas,Basic,14,159.63,260,8,1,53,10,10,Neutral,0,0,1
5277,28,Female,New York,Basic,25,112.35,387,6,2,70,14,4,Positive,3,1,0
7409,63,Male,New York,Basic,56,27.93,256,0,3,55,23,3,Negative,0,1,1
5333,51,Female,Florida,Basic,10,57.67,154,3,0,39,92,2,Positive,4,1,1
6813,32,Male,Florida,Premium,12,20.62,11,0,4,96,43,4,Positive,4,1,1
4963,20,Female,California,Basic,9,172.38,81,0,3,49,12,4,Neutral,4,0,1
1132,59,Female,Texas,Basic,34,180.12,277,6,2,12,7,8,Positive,1,1,0
4325,33,Male,Texas,Premium,29,128.53,34,7,2,65,17,1,Negative,0,1,0
4881,69,Female,Texas,Enterprise,43,107.98,445,4,3,31,53,5,Positive,4,0,0
4697,47,Male,California,Premium,3,37.99,201,4,1,72,15,8,Positive,2,0,1
5322,48,Female,Illinois,Basic,5,151.08,454,2,2,36,79,3,Positive,3,0,1
4755,55,Male,Texas,Premium,45,40.08,150,7,0,24,51,9,Positive,3,1,0
1003,44,Female,Florida,Basic,2,168.39,207,3,1,85,12,6,Neutral,3,0,1
2504,50,Female,California,Basic,58,183.6,379,8,2,4,68,5,Neutral,2,0,0
1205,38,Female,Texas,Premium,6,81.88,443,0,0,29,87,1,Neutral,4,0,0
2793,24,Male,California,Enterprise,15,161.06,177,0,3,40,45,8,Positive,0,1,0
3354,23,Female,Florida,Enterprise,15,168.63,365,8,3,96,63,3,Positive,4,1,1
4488,27,Female,California,Premium,16,104.98,357,2,3,0,58,6,Negative,1,0,1
5150,39,Male,Illinois,Basic,53,193.01,152,8,4,42,0,9,Negative,3,0,0
7423,62,Male,Texas,Basic,47,158.78,141,1,4,47,92,6,Negative,3,0,0
2744,39,Male,Florida,Basic,21,132.05,459,7,3,77,90,3,Negative,3,0,0
2287,53,Female,New York,Basic,22,32.36,38,5,4,61,53,6,Positive,1,0,1
7873,30,Male,Illinois,Premium,36,165.36,339,9,4,94,68,2,Positive,1,1,0
5753,61,Male,Illinois,Premium,41,86.04,147,0,3,64,50,8,Positive,3,1,1
6304,23,Female,Florida,Premium,14,179.37,229,7,1,21,61,7,Neutral,4,0,1
1829,60,Female,Florida,Enterprise,39,151.86,53,7,3,61,74,7,Neutral,4,1,0
7967,21,Male,Illinois,Basic,53,161.62,368,1,2,93,91,1,Positive,2,0,1
8803,38,Male,Florida,Basic,54,15.12,115,1,2,10,84,7,Negative,1,0,1
8908,43,Male,New York,Premium,40,53.76,364,5,1,4,31,10,Positive,4,0,0
3402,37,Female,New York,Premium,18,194.47,70,9,0,37,15,3,Negative,0,0,1
8631,49,Male,California,Enterprise,10,101.77,85,8,2,62,42,3,Positive,4,0,1
6741,61,Male,Florida,Basic,36,130.43,203,4,3,85,16,3,Positive,4,0,0
7834,27,Female,Illinois,Basic,51,80.44,420,9,3,67,67,8,Negative,1,0,1
6611,67,Female,Illinois,Basic,23,11.68,251,9,4,84,86,1,Positive,4,0,1
5686,33,Female,California,Premium,16,17.6,130,1,1,36,56,5,Neutral,3,0,1
5815,22,Male,New York,Basic,51,107.88,401,6,3,73,77,9,Positive,3,1,1
7588,18,Male,Illinois,Basic,17,59.96,290,5,1,98,33,4,Negative,2,1,1
6375,26,Male,Texas,Premium,4,19.33,96,7,0,60,69,6,Neutral,0,1,1
4784,53,Male,California,Premium,38,14.65,32,5,0,17,36,4,Negative,4,1,1
3711,58,Female,Illinois,Basic,42,168.24,27,0,3,93,41,4,Neutral,1,0,1
7069,55,Female,New York,Basic,49,112.23,42,6,2,74,92,10,Negative,0,0,1
4364,55,Male,Texas,Enterprise,9,176.87,316,4,1,43,99,2,Positive,4,0,0
6135,29,Male,Illinois,Premium,21,135.96,65,0,0,15,48,5,Neutral,4,1,0
4158,41,Male,New York,Premium,44,106.02,21,2,3,40,35,10,Negative,4,1,0
1287,39,Female,California,Premium,21,86.68,413,9,3,54,77,8,Negative,2,0,0
3959,49,Male,Illinois,Premium,51,16.28,208,5,4,73,95,8,Positive,1,0,1
4699,23,Male,New York,Premium,56,72.27,404,8,0,43,4,10,Negative,0,1,1
8381,21,Female,Texas,Basic,7,187.84,66,6,0,83,22,7,Negative,3,1,0
2171,37,Female,California,Basic,20,177.43,347,8,3,38,26,10,Negative,0,1,0
8611,29,Female,California,Premium,42,58.92,259,1,4,90,82,5,Neutral,4,0,1
1924,53,Female,New York,Basic,20,191.73,74,0,1,87,35,1,Positive,4,0,1
6336,41,Female,Texas,Basic,52,56.77,473,8,4,81,21,2,Neutral,1,1,1
4499,42,Female,New York,Basic,36,45.39,113,3,4,40,99,7,Neutral,2,1,1
1355,30,Female,Florida,Premium,57,168.32,389,7,1,65,43,6,Negative,0,1,0
3985,66,Male,California,Basic,31,126.45,81,2,1,76,3,3,Neutral,4,1,0
7828,62,Male,California,Basic,21,123.58,129,5,1,74,34,1,Neutral,4,1,1
5033,45,Female,Illinois,Basic,35,174.08,173,3,0,29,29,6,Negative,3,0,1
1946,32,Male,New York,Basic,39,99.92,469,0,3,90,21,9,Positive,4,1,0
7138,58,Female,New York,Premium,6,179.43,63,0,1,89,68,10,Positive,1,0,1
8442,51,Female,Florida,Basic,52,173.91,139,4,4,74,98,5,Neutral,4,0,0
8947,51,Female,New York,Basic,47,71.22,63,2,0,18,14,1,Neutral,4,0,0
3371,36,Male,Illinois,Premium,17,166.35,113,7,0,24,55,7,Neutral,4,1,0
1184,65,Female,Florida,Premium,1,165.94,120,3,4,35,12,7,Positive,4,1,0
4302,50,Female,Florida,Premium,48,115.94,274,3,1,95,8,8,Neutral,4,0,1
5339,46,Female,California,Premium,55,176.29,189,8,2,74,22,9,Negative,1,1,0
8394,32,Male,California,Basic,43,127.9,267,9,0,27,36,5,Negative,1,1,0
5491,31,Male,Florida,Basic,21,122.49,56,8,1,59,21,4,Positive,1,1,0
3003,41,Female,Florida,Premium,52,147.04,304,1,4,73,34,10,Positive,1,0,1
5793,59,Male,Texas,Premium,34,59.06,35,7,0,43,84,5,Neutral,1,0,0
4090,37,Female,New York,Premium,27,199.65,290,3,0,54,97,5,Negative,4,1,0
7995,58,Female,California,Basic,4,129.96,131,8,3,74,2,9,Neutral,0,0,1
8254,65,Male,Texas,Premium,2,167.01,300,0,0,88,20,6,Neutral,2,1,0
3560,19,Male,Florida,Basic,15,120.09,441,7,4,0,8,2,Neutral,4,1,1
1203,18,Male,Illinois,Basic,3,191.97,136,3,2,38,4,9,Positive,3,0,0
7332,57,Male,Illinois,Basic,25,185.17,348,3,4,37,8,2,Negative,1,0,0
8756,32,Male,Texas,Basic,39,171.79,262,0,1,64,33,3,Positive,4,1,0
4015,41,Male,New York,Premium,31,28.31,349,0,0,48,16,1,Negative,2,0,1
2455,50,Female,California,Premium,31,65.42,454,1,1,61,96,4,Neutral,3,1,1
4693,50,Female,California,Premium,7,118.64,294,5,2,1,90,2,Positive,0,0,0
1094,64,Female,Texas,Basic,50,69.55,101,8,3,89,79,1,Neutral,0,0,0
1271,55,Female,Texas,Basic,14,103.73,352,4,4,55,51,8,Negative,4,0,1
2961,22,Female,New York,Basic,46,37.26,103,3,0,2,80,4,Neutral,1,1,0
1564,49,Female,Florida,Premium,53,121.73,291,3,0,34,72,2,Neutral,4,0,1
5461,57,Female,Texas,Premium,8,108.13,418,0,3,63,58,9,Negative,3,1,1
6116,67,Female,California,Basic,28,186.9,170,3,0,12,44,5,Neutral,2,0,1
4562,52,Female,Illinois,Basic,30,148.56,153,8,1,82,16,6,Positive,1,1,0
1996,18,Female,New York,Premium,11,132.54,184,8,4,13,77,7,Positive,1,0,0
3946,23,Male,California,Premium,22,20.45,475,8,2,73,70,1,Positive,0,1,0
2080,45,Male,Illinois,Basic,56,22.94,459,0,2,10,30,5,Positive,4,0,0
8732,38,Male,Texas,Basic,35,29.63,381,7,0,67,32,8,Neutral,2,1,0
7798,47,Male,California,Basic,27,146.27,324,2,1,60,65,9,Neutral,2,0,1
7510,47,Male,California,Premium,34,172.98,492,0,2,13,96,3,Positive,3,1,1
6326,66,Female,Texas,Enterprise,28,31.29,439,4,3,33,55,4,Negative,4,0,0
1664,60,Male,New York,Premium,34,74.92,494,8,4,8,52,7,Positive,3,1,0
2780,59,Female,California,Premium,48,48.88,363,8,1,39,55,4,Negative,3,1,1
5762,36,Male,California,Basic,34,133.25,466,1,1,26,12,6,Positive,2,0,0
7797,60,Male,Texas,Enterprise,55,147.15,260,2,4,48,20,9,Negative,2,0,0
3723,32,Male,New York,Basic,13,183.5,483,2,0,47,49,7,Positive,0,0,0
7478,23,Female,New York,Premium,12,155.17,460,7,4,79,77,5,Neutral,1,0,1
4758,68,Female,California,Basic,20,10.48,365,0,2,74,94,3,Positive,1,1,0
3490,65,Male,Florida,Basic,53,136.64,344,8,1,21,0,10,Negative,4,1,0
5236,66,Female,New York,Premium,43,144.7,159,1,1,23,87,1,Negative,4,1,0
5136,39,Male,Illinois,Premium,48,129.94,392,8,4,62,98,4,Positive,2,1,0
6879,56,Male,Illinois,Premium,44,75.76,238,9,4,91,40,10,Negative,3,0,0
8991,32,Female,New York,Basic,40,34.72,75,8,3,58,85,3,Neutral,3,0,0
6982,25,Male,California,Basic,16,30.98,277,0,1,88,9,10,Positive,0,1,1
7543,35,Female,Illinois,Premium,34,140.79,23,9,3,97,81,6,Neutral,0,1,0
4690,39,Female,Texas,Basic,31,26.14,183,0,3,78,35,4,Positive,1,0,0
1731,42,Male,Florida,Basic,37,71.96,404,4,4,5,11,1,Neutral,3,0,0
1735,18,Male,California,Premium,15,176.81,88,4,2,11,18,7,Positive,4,0,0
2010,51,Male,California,Premium,30,168.82,75,0,4,70,0,9,Neutral,3,0,0
8815,23,Female,Illinois,Basic,34,34.68,258,0,1,49,39,10,Neutral,3,1,1
6588,47,Male,New York,Basic,45,171.41,80,4,0,47,55,7,Negative,3,0,0
1889,65,Male,Illinois,Basic,25,126.96,162,0,2,34,63,8,Positive,2,1,0
3774,33,Female,Texas,Basic,20,97.01,86,6,1,43,75,10,Negative,2,0,0
2481,21,Female,Florida,Basic,22,114.32,141,5,3,84,38,8,Neutral,2,0,0
5087,33,Female,Florida,Basic,3,172.89,384,6,4,47,10,1,Negative,3,1,1
3883,58,Female,Florida,Enterprise,40,17.71,459,1,0,1,11,8,Neutral,2,1,0
2472,48,Male,Florida,Basic,11,142.06,311,6,3,82,39,2,Neutral,2,1,1
6489,37,Female,Florida,Basic,47,167.59,82,7,2,95,94,4,Neutral,3,0,0
5226,49,Female,Florida,Basic,41,72.05,272,1,0,90,25,2,Positive,3,0,1
5282,24,Female,Texas,Premium,40,109.43,353,1,1,45,47,1,Positive,2,0,1
4418,54,Male,Illinois,Premium,47,71.23,479,5,3,76,54,10,Neutral,1,0,0
8703,48,Female,Texas,Premium,28,131.12,36,9,1,28,64,6,Neutral,4,0,0
7356,36,Female,Florida,Enterprise,34,102.38,191,6,2,58,51,4,Neutral,3,1,0
4892,62,Female,New York,Basic,49,168.08,223,4,4,97,67,1,Neutral,3,1,0
3274,18,Male,Florida,Basic,21,144.84,311,2,3,72,6,8,Neutral,1,0,0
2964,25,Female,California,Premium,29,102.67,423,4,4,74,93,2,Negative,1,1,0
8671,37,Female,California,Basic,14,52.32,136,9,1,1,17,3,Negative,0,0,1
3205,41,Male,Florida,Basic,6,17.17,111,2,3,27,86,4,Neutral,2,0,0
2924,55,Female,Texas,Premium,4,107.75,189,9,1,52,84,6,Negative,4,1,0
6082,53,Male,California,Enterprise,48,156.9,141,2,2,58,6,4,Neutral,3,1,1
4000,43,Female,Illinois,Enterprise,46,20.35,200,8,0,11,56,1,Negative,3,0,1
3241,25,Male,New York,Premium,51,14.43,477,2,1,63,80,5,Positive,0,0,0
7458,57,Male,Illinois,Premium,21,111.54,237,0,4,79,91,7,Negative,3,1,1
2161,18,Male,New York,Enterprise,47,143.87,416,2,2,25,56,3,Positive,0,1,1
2936,49,Female,Illinois,Basic,11,128.68,305,1,3,8,67,4,Neutral,3,0,0
6699,49,Female,Illinois,Premium,23,56.0,204,8,2,57,30,2,Negative,3,1,0
5387,64,Female,California,Premium,55,192.36,183,2,1,20,87,6,Negative,0,0,0
8354,32,Female,New York,Basic,1,136.51,147,9,0,70,34,5,Negative,3,0,0
3976,67,Female,California,Enterprise,39,181.23,188,4,3,11,55,9,Positive,1,1,1
4247,66,Male,Texas,Premium,44,18.33,117,1,3,96,90,2,Negative,1,1,0
